3196.2,3184.2,3169.9,3152.8,3132.2,3107.6,3078.1,3042.8,3000.4,2949.7,2888.8,2816,2728.6,2624,2498.6,2348.3,2168.3,1952.5,1694,1952.5,2168.3,2348.3,2498.6,2624,2728.6,2816,2888.8,2949.7,3000.4,3042.8,3078.1,3107.6,3132.2,3152.8,3169.9,3184.2,3196.2,3206.1,3214.5,3221.4,3227.2,3232,3236,3239.4,3242.2,3244.6,3246.5,3248.2,3249.5,3250.7,3251.6,3252.4,3253.1,3253.6,3254.1,3254.4,3254.8,3255,3255.3,3255.4,3255.6,3255.7,3255.8,3255.9,3256,3256.1,3256.1,3256.2,3256.2,3256.2,3256.3,3256.3,3256.3,3256.3,3256.3,3256.3,3256.3,3256.3,3256.4,3256.4,3256.4,3256.4,3256.4,3256.4,3256.4,3256.4,3256.4,3256.4,3256.4,3256.4,3256.4,3256.4,3256.4,3256.4,3256.4,3256.4,3256.4,3256.4,3256.4,3256.4,2
1143.6,1143.6,1143.6,1143.6,1143.6,1143.6,1143.6,1143.6,1143.6,1143.6,1143.6,1143.6,1143.6,1143.6,1143.6,1143.6,1143.6,1143.6,1143.6,1143.6,1143.6,1143.6,1143.6,1143.6,1143.6,1143.6,1143.6,1143.6,1143.6,1143.6,1143.6,1143.6,1143.6,1143.6,1143.6,1143.6,1143.6,1143.6,1143.6,1143.6,1143.5,1143.5,1143.5,1143.5,1143.4,1143.4,1143.3,1143.2,1143.1,1143,1142.8,1142.6,1142.3,1142,1141.6,1141.1,1140.5,1139.7,1138.8,1137.6,1136.1,1134.2,1131.9,1129,1125.4,1120.9,1115.3,1108.3,1099.5,1088.6,1075.1,1058.1,1037,1010.7,977.9,1010.7,1037,1058.1,1075.1,1088.6,1099.5,1108.3,1115.3,1120.9,1125.4,1129,1131.9,1134.2,1136.1,1137.6,1138.8,1139.7,1140.5,1141.1,1141.6,1142,1142.3,1142.6,1142.8,1143,2
23579,23579,23579,23579,23579,23578,23578,23578,23577,23576,23575,23574,23573,23571,23569,23567,23563,23559,23554,23547,23539,23529,23516,23499,23479,23453,23421,23381,23330,23266,23187,23087,22961,22804,22607,22360,22049,21660,21172,20560,19792,18829,17621,18829,19792,20560,21172,21660,22049,22360,22607,22804,22961,23087,23187,23266,23330,23381,23421,23453,23479,23499,23516,23529,23539,23547,23554,23559,23563,23567,23569,23571,23573,23574,23575,23576,23577,23578,23578,23578,23579,23579,23579,23579,23579,23579,23579,23579,23580,23580,23580,23580,23580,23580,23580,23580,23580,23580,23580,23580,2
21121,21121,21121,21120,21120,21120,21119,21119,21118,21117,21116,21115,21113,21111,21108,21104,21099,21093,21084,21074,21061,21044,21022,20993,20957,20911,20851,20775,20678,20552,20392,20185,19921,19582,19148,18590,17876,16959,15784,14277,12345,14277,15784,16959,17876,18590,19148,19582,19921,20185,20392,20552,20678,20775,20851,20911,20957,20993,21022,21044,21061,21074,21084,21093,21099,21104,21108,21111,21113,21115,21116,21117,21118,21119,21119,21120,21120,21120,21121,21121,21121,21121,21121,21121,21121,21121,21121,21121,21121,21121,21121,21121,21121,21121,21121,21121,21121,21121,21121,21121,2
3.1652,3.1651,3.1651,3.165,3.1649,3.1648,3.1647,3.1646,3.1644,3.1642,3.1639,3.1636,3.1632,3.1627,3.1622,3.1615,3.1607,3.1597,3.1585,3.157,3.1553,3.1532,3.1506,3.1475,3.1437,3.1392,3.1337,3.1271,3.1191,3.1094,3.0977,3.0835,3.0664,3.0457,3.0206,2.9904,2.9537,2.9095,2.8559,2.7912,2.713,2.6183,2.5039,2.3656,2.5039,2.6183,2.713,2.7912,2.8559,2.9095,2.9537,2.9904,3.0206,3.0457,3.0664,3.0835,3.0977,3.1094,3.1191,3.1271,3.1337,3.1392,3.1437,3.1475,3.1506,3.1532,3.1553,3.157,3.1585,3.1597,3.1607,3.1615,3.1622,3.1627,3.1632,3.1636,3.1639,3.1642,3.1644,3.1646,3.1647,3.1648,3.1649,3.165,3.1651,3.1651,3.1652,3.1652,3.1653,3.1653,3.1653,3.1653,3.1653,3.1654,3.1654,3.1654,3.1654,3.1654,3.1654,3.1654,2
192.37,192.37,192.37,192.37,192.37,192.37,192.37,192.37,192.37,192.37,192.37,192.37,192.37,192.37,192.37,192.37,192.37,192.37,192.37,192.37,192.37,192.37,192.37,192.37,192.37,192.37,192.37,192.37,192.37,192.37,192.37,192.37,192.37,192.37,192.37,192.37,192.37,192.37,192.37,192.37,192.37,192.37,192.37,192.37,192.37,192.37,192.37,192.37,192.37,192.37,192.37,192.37,192.38,192.38,192.38,192.38,192.39,192.4,192.4,192.41,192.42,192.44,192.46,192.49,192.52,192.56,192.61,192.68,192.77,192.88,193.02,193.21,193.44,193.74,194.12,194.61,195.23,196.03,197.05,198.35,200.02,202.15,204.87,208.35,212.81,218.5,225.78,235.09,225.78,218.5,212.81,208.35,204.87,202.15,200.02,198.35,197.05,196.03,195.23,194.61,1
24.057,24.057,24.057,24.057,24.057,24.057,24.057,24.057,24.057,24.057,24.057,24.057,24.057,24.057,24.057,24.057,24.057,24.057,24.057,24.057,24.057,24.057,24.057,24.057,24.057,24.057,24.057,24.057,24.057,24.058,24.058,24.058,24.058,24.059,24.059,24.06,24.06,24.061,24.062,24.064,24.066,24.069,24.072,24.076,24.082,24.089,24.098,24.11,24.125,24.145,24.171,24.204,24.247,24.303,24.374,24.467,24.586,24.74,24.938,25.195,25.527,25.954,26.507,27.22,28.142,29.331,30.867,32.85,30.867,29.331,28.142,27.22,26.507,25.954,25.527,25.195,24.938,24.74,24.586,24.467,24.374,24.303,24.247,24.204,24.171,24.145,24.125,24.11,24.098,24.089,24.082,24.076,24.072,24.069,24.066,24.064,24.062,24.061,24.06,24.06,1
1042,1039.9,1037.1,1033.7,1029.3,1023.8,1016.8,1007.9,996.64,982.35,964.24,941.28,964.24,982.35,996.64,1007.9,1016.8,1023.8,1029.3,1033.7,1037.1,1039.9,1042,1043.7,1045,1046.1,1046.9,1047.5,1048.1,1048.5,1048.8,1049,1049.2,1049.4,1049.5,1049.6,1049.7,1049.8,1049.8,1049.8,1049.9,1049.9,1049.9,1049.9,1049.9,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,2
62.192,62.192,62.192,62.192,62.192,62.192,62.192,62.192,62.192,62.192,62.192,62.192,62.192,62.192,62.192,62.192,62.192,62.192,62.192,62.192,62.192,62.192,62.192,62.192,62.191,62.191,62.191,62.191,62.191,62.191,62.191,62.191,62.191,62.19,62.19,62.189,62.189,62.188,62.187,62.186,62.185,62.183,62.18,62.177,62.174,62.169,62.163,62.156,62.147,62.135,62.12,62.102,62.078,62.049,62.012,61.965,61.906,61.832,61.738,61.621,61.472,61.285,61.05,60.753,60.379,59.908,59.315,58.568,57.626,56.439,54.944,53.061,50.688,47.699,43.933,39.188,43.933,47.699,50.688,53.061,54.944,56.439,57.626,58.568,59.315,59.908,60.379,60.753,61.05,61.285,61.472,61.621,61.738,61.832,61.906,61.965,62.012,62.049,62.078,62.102,2
3216.3,3216.3,3216.3,3216.3,3216.3,3216.3,3216.3,3216.3,3216.3,3216.3,3216.3,3216.3,3216.3,3216.3,3216.3,3216.3,3216.3,3216.3,3216.3,3216.3,3216.3,3216.3,3216.3,3216.3,3216.3,3216.3,3216.3,3216.3,3216.3,3216.3,3216.3,3216.3,3216.2,3216.2,3216.2,3216.2,3216.2,3216.2,3216.1,3216.1,3216.1,3216,3216,3215.9,3215.8,3215.7,3215.6,3215.4,3215.3,3215.1,3214.8,3214.5,3214.2,3213.8,3213.3,3212.7,3212,3211.2,3210.2,3209,3207.6,3205.9,3203.8,3201.4,3198.5,3195.1,3190.9,3186,3180.1,3173,3164.6,3154.6,3142.6,3128.2,3111,3090.6,3066.1,3036.8,3001.9,2960.2,2910.3,2850.7,2779.6,2694.6,2593,2471.7,2326.8,2153.6,1946.7,2153.6,2326.8,2471.7,2593,2694.6,2779.6,2850.7,2910.3,2960.2,3001.9,3036.8,2
6373.6,6373,6372.3,6371.4,6370.2,6368.7,6366.7,6364.2,6360.9,6356.7,6351.3,6344.3,6335.3,6323.7,6308.8,6289.5,6264.8,6232.8,6191.7,6138.7,6070.4,5982.5,5869.2,5723.2,5535.1,5292.8,4980.7,5292.8,5535.1,5723.2,5869.2,5982.5,6070.4,6138.7,6191.7,6232.8,6264.8,6289.5,6308.8,6323.7,6335.3,6344.3,6351.3,6356.7,6360.9,6364.2,6366.7,6368.7,6370.2,6371.4,6372.3,6373,6373.6,6374,6374.3,6374.6,6374.8,6375,6375.1,6375.2,6375.2,6375.3,6375.3,6375.4,6375.4,6375.4,6375.4,6375.4,6375.5,6375.5,6375.5,6375.5,6375.5,6375.5,6375.5,6375.5,6375.5,6375.5,6375.5,6375.5,6375.5,6375.5,6375.5,6375.5,6375.5,6375.5,6375.5,6375.5,6375.5,6375.5,6375.5,6375.5,6375.5,6375.5,6375.5,6375.5,6375.5,6375.5,6375.5,6375.5,2
16.681,16.699,16.724,16.755,16.796,16.848,16.916,17.003,17.116,17.262,17.45,17.694,18.008,18.414,18.939,19.616,20.491,21.621,20.491,19.616,18.939,18.414,18.008,17.694,17.45,17.262,17.116,17.003,16.916,16.848,16.796,16.755,16.724,16.699,16.681,16.666,16.655,16.646,16.639,16.634,16.63,16.627,16.624,16.622,16.621,16.62,16.619,16.618,16.618,16.617,16.617,16.617,16.617,16.617,16.616,16.616,16.616,16.616,16.616,16.616,16.616,16.616,16.616,16.616,16.616,16.616,16.616,16.616,16.616,16.616,16.616,16.616,16.616,16.616,16.616,16.616,16.616,16.616,16.616,16.616,16.616,16.616,16.616,16.616,16.616,16.616,16.616,16.616,16.616,16.616,16.616,16.616,16.616,16.616,16.616,16.616,16.616,16.616,16.616,16.616,1
556.9,556.9,556.9,556.9,556.9,556.9,556.9,556.89,556.89,556.89,556.89,556.88,556.88,556.87,556.87,556.86,556.85,556.84,556.83,556.81,556.79,556.76,556.72,556.68,556.63,556.57,556.49,556.39,556.27,556.12,555.94,555.71,555.43,555.08,554.65,554.12,553.46,552.65,551.65,550.41,548.88,546.98,544.65,541.76,538.18,533.77,528.31,521.57,513.23,502.93,490.2,502.93,513.23,521.57,528.31,533.77,538.18,541.76,544.65,546.98,548.88,550.41,551.65,552.65,553.46,554.12,554.65,555.08,555.43,555.71,555.94,556.12,556.27,556.39,556.49,556.57,556.63,556.68,556.72,556.76,556.79,556.81,556.83,556.84,556.85,556.86,556.87,556.87,556.88,556.88,556.89,556.89,556.89,556.89,556.9,556.9,556.9,556.9,556.9,556.9,2
1.2766,1.277,1.2775,1.2781,1.2788,1.2797,1.2808,1.2822,1.2839,1.2861,1.2887,1.2921,1.2962,1.3013,1.3077,1.3157,1.3256,1.3379,1.3531,1.3722,1.3958,1.4252,1.4618,1.5073,1.5639,1.6342,1.7218,1.8306,1.7218,1.6342,1.5639,1.5073,1.4618,1.4252,1.3958,1.3722,1.3531,1.3379,1.3256,1.3157,1.3077,1.3013,1.2962,1.2921,1.2887,1.2861,1.2839,1.2822,1.2808,1.2797,1.2788,1.2781,1.2775,1.277,1.2766,1.2763,1.2761,1.2759,1.2757,1.2756,1.2755,1.2754,1.2754,1.2753,1.2753,1.2752,1.2752,1.2752,1.2752,1.2752,1.2752,1.2751,1.2751,1.2751,1.2751,1.2751,1.2751,1.2751,1.2751,1.2751,1.2751,1.2751,1.2751,1.2751,1.2751,1.2751,1.2751,1.2751,1.2751,1.2751,1.2751,1.2751,1.2751,1.2751,1.2751,1.2751,1.2751,1.2751,1.2751,1.2751,1
26907,26907,26908,26909,26910,26911,26913,26915,26918,26921,26926,26931,26938,26947,26958,26972,26990,27013,27041,27077,27123,27181,27254,27346,27463,27611,27797,28034,28332,28710,29188,29792,30556,31523,32745,34290,36245,38716,36245,34290,32745,31523,30556,29792,29188,28710,28332,28034,27797,27611,27463,27346,27254,27181,27123,27077,27041,27013,26990,26972,26958,26947,26938,26931,26926,26921,26918,26915,26913,26911,26910,26909,26908,26907,26907,26906,26906,26906,26906,26905,26905,26905,26905,26905,26905,26905,26905,26905,26905,26905,26905,26905,26905,26905,26905,26905,26905,26905,26905,26905,1
7620.7,7620.7,7620.7,7620.7,7620.7,7620.7,7620.7,7620.7,7620.7,7620.7,7620.7,7620.7,7620.7,7620.7,7620.7,7620.7,7620.7,7620.7,7620.7,7620.7,7620.7,7620.7,7620.7,7620.7,7620.7,7620.7,7620.7,7620.7,7620.7,7620.7,7620.6,7620.6,7620.6,7620.6,7620.6,7620.6,7620.6,7620.5,7620.5,7620.4,7620.4,7620.3,7620.1,7620,7619.8,7619.5,7619.2,7618.7,7618.2,7617.4,7616.5,7615.2,7613.6,7611.6,7608.9,7605.5,7601,7595.2,7587.8,7578.1,7565.7,7549.5,7528.7,7501.8,7466.9,7421.8,7363.6,7288.2,7190.8,7064.9,6902,6691.4,6419,6066.9,6419,6691.4,6902,7064.9,7190.8,7288.2,7363.6,7421.8,7466.9,7501.8,7528.7,7549.5,7565.7,7578.1,7587.8,7595.2,7601,7605.5,7608.9,7611.6,7613.6,7615.2,7616.5,7617.4,7618.2,7618.7,2
198.1,198.1,198.1,198.1,198.1,198.1,198.1,198.1,198.1,198.1,198.1,198.1,198.1,198.1,198.1,198.1,198.1,198.1,198.1,198.1,198.1,198.1,198.1,198.1,198.1,198.1,198.1,198.1,198.11,198.11,198.11,198.11,198.12,198.12,198.12,198.13,198.14,198.14,198.15,198.16,198.18,198.19,198.21,198.23,198.26,198.29,198.33,198.37,198.43,198.49,198.57,198.66,198.77,198.9,199.06,199.24,199.46,199.73,200.04,200.42,200.87,201.41,202.05,202.81,203.73,204.82,206.12,207.67,209.52,211.73,214.37,217.52,221.28,225.77,231.13,237.52,245.15,254.26,265.13,278.1,293.59,278.1,265.13,254.26,245.15,237.52,231.13,225.77,221.28,217.52,214.37,211.73,209.52,207.67,206.12,204.82,203.73,202.81,202.05,201.41,1
9.7843,9.7843,9.7843,9.7843,9.7842,9.7842,9.7842,9.7842,9.7841,9.7841,9.7841,9.784,9.7839,9.7839,9.7838,9.7837,9.7836,9.7834,9.7833,9.7831,9.7828,9.7826,9.7823,9.7819,9.7815,9.7809,9.7803,9.7796,9.7788,9.7778,9.7767,9.7753,9.7737,9.7719,9.7697,9.7671,9.7641,9.7605,9.7563,9.7513,9.7455,9.7387,9.7307,9.7212,9.7101,9.697,9.6817,9.6636,9.6423,9.6173,9.5879,9.5533,9.5127,9.4649,9.4086,9.3425,9.2648,9.1733,9.0658,8.9393,8.7906,8.6156,8.4099,8.6156,8.7906,8.9393,9.0658,9.1733,9.2648,9.3425,9.4086,9.4649,9.5127,9.5533,9.5879,9.6173,9.6423,9.6636,9.6817,9.697,9.7101,9.7212,9.7307,9.7387,9.7455,9.7513,9.7563,9.7605,9.7641,9.7671,9.7697,9.7719,9.7737,9.7753,9.7767,9.7778,9.7788,9.7796,9.7803,9.7809,2
158.03,158.03,158.03,158.03,158.03,158.03,158.03,158.03,158.03,158.03,158.03,158.03,158.03,158.03,158.03,158.03,158.02,158.02,158.02,158.02,158.02,158.02,158.02,158.01,158.01,158,158,157.99,157.98,157.96,157.94,157.92,157.89,157.85,157.8,157.74,157.66,157.55,157.41,157.24,157.02,156.73,156.36,155.88,155.27,154.49,153.48,152.19,150.52,148.39,145.65,142.12,137.6,131.78,137.6,142.12,145.65,148.39,150.52,152.19,153.48,154.49,155.27,155.88,156.36,156.73,157.02,157.24,157.41,157.55,157.66,157.74,157.8,157.85,157.89,157.92,157.94,157.96,157.98,157.99,158,158,158.01,158.01,158.02,158.02,158.02,158.02,158.02,158.02,158.02,158.03,158.03,158.03,158.03,158.03,158.03,158.03,158.03,158.03,2
10.61,10.61,10.61,10.61,10.61,10.61,10.61,10.61,10.61,10.61,10.61,10.61,10.61,10.61,10.611,10.611,10.611,10.612,10.612,10.613,10.613,10.614,10.615,10.617,10.618,10.621,10.623,10.626,10.63,10.635,10.641,10.648,10.657,10.668,10.681,10.698,10.719,10.744,10.775,10.813,10.86,10.919,10.99,11.079,11.187,11.321,11.486,11.69,11.94,12.248,12.628,13.096,13.673,14.383,13.673,13.096,12.628,12.248,11.94,11.69,11.486,11.321,11.187,11.079,10.99,10.919,10.86,10.813,10.775,10.744,10.719,10.698,10.681,10.668,10.657,10.648,10.641,10.635,10.63,10.626,10.623,10.621,10.618,10.617,10.615,10.614,10.613,10.613,10.612,10.612,10.611,10.611,10.611,10.61,10.61,10.61,10.61,10.61,10.61,10.61,1
2515,2515,2515,2515,2515,2515,2515,2515,2515,2515,2515,2515,2515,2515,2515.1,2515.1,2515.1,2515.1,2515.1,2515.2,2515.2,2515.2,2515.3,2515.3,2515.4,2515.5,2515.6,2515.7,2515.8,2515.9,2516.1,2516.3,2516.5,2516.8,2517.1,2517.4,2517.9,2518.4,2519,2519.7,2520.5,2521.5,2522.6,2523.9,2525.5,2527.4,2529.5,2532.1,2535,2538.5,2542.6,2547.5,2553.1,2559.8,2567.6,2576.8,2587.6,2600.2,2615.1,2632.6,2653.1,2677.1,2705.4,2738.6,2777.6,2823.4,2877.2,2940.4,3014.6,3101.7,3204.1,3324.2,3465.3,3631.1,3465.3,3324.2,3204.1,3101.7,3014.6,2940.4,2877.2,2823.4,2777.6,2738.6,2705.4,2677.1,2653.1,2632.6,2615.1,2600.2,2587.6,2576.8,2567.6,2559.8,2553.1,2547.5,2542.6,2538.5,2535,2532.1,1
11.633,11.621,11.607,11.59,11.569,11.545,11.515,11.48,11.438,11.387,11.326,11.254,11.167,11.063,10.939,10.79,10.611,10.398,10.142,9.8356,10.142,10.398,10.611,10.79,10.939,11.063,11.167,11.254,11.326,11.387,11.438,11.48,11.515,11.545,11.569,11.59,11.607,11.621,11.633,11.643,11.652,11.659,11.665,11.67,11.674,11.677,11.68,11.682,11.684,11.686,11.687,11.688,11.689,11.69,11.691,11.691,11.692,11.692,11.693,11.693,11.693,11.693,11.693,11.694,11.694,11.694,11.694,11.694,11.694,11.694,11.694,11.694,11.694,11.694,11.694,11.694,11.694,11.694,11.694,11.694,11.694,11.694,11.694,11.694,11.694,11.694,11.694,11.694,11.694,11.694,11.694,11.694,11.694,11.694,11.694,11.694,11.694,11.694,11.694,11.694,2
1388,1388,1388,1388,1388,1388,1388,1388,1388,1388,1388,1388,1388,1388,1388,1388,1388,1388,1387.9,1387.9,1387.9,1387.9,1387.9,1387.8,1387.8,1387.8,1387.7,1387.7,1387.6,1387.5,1387.4,1387.3,1387.2,1387.1,1386.9,1386.7,1386.5,1386.2,1385.9,1385.5,1385,1384.5,1383.9,1383.2,1382.4,1381.4,1380.2,1378.8,1377.2,1375.4,1373.2,1370.6,1367.5,1363.9,1359.7,1354.8,1349,1342.2,1334.2,1324.8,1313.8,1300.9,1285.7,1267.8,1246.9,1222.3,1193.3,1159.4,1193.3,1222.3,1246.9,1267.8,1285.7,1300.9,1313.8,1324.8,1334.2,1342.2,1349,1354.8,1359.7,1363.9,1367.5,1370.6,1373.2,1375.4,1377.2,1378.8,1380.2,1381.4,1382.4,1383.2,1383.9,1384.5,1385,1385.5,1385.9,1386.2,1386.5,1386.7,2
1.087,1.087,1.087,1.087,1.087,1.087,1.087,1.087,1.087,1.087,1.087,1.0869,1.0869,1.0869,1.0869,1.0869,1.0868,1.0868,1.0867,1.0867,1.0866,1.0865,1.0863,1.0861,1.0859,1.0856,1.0852,1.0846,1.0839,1.0831,1.0819,1.0804,1.0785,1.076,1.0729,1.0687,1.0634,1.0566,1.0477,1.0363,1.0215,1.0024,0.97775,0.94592,0.90482,0.85174,0.78319,0.85174,0.90482,0.94592,0.97775,1.0024,1.0215,1.0363,1.0477,1.0566,1.0634,1.0687,1.0729,1.076,1.0785,1.0804,1.0819,1.0831,1.0839,1.0846,1.0852,1.0856,1.0859,1.0861,1.0863,1.0865,1.0866,1.0867,1.0867,1.0868,1.0868,1.0869,1.0869,1.0869,1.0869,1.0869,1.087,1.087,1.087,1.087,1.087,1.087,1.087,1.087,1.087,1.087,1.087,1.087,1.087,1.087,1.087,1.087,1.087,1.087,2
1.6895,1.6895,1.6895,1.6895,1.6895,1.6895,1.6895,1.6895,1.6895,1.6895,1.6895,1.6895,1.6895,1.6895,1.6895,1.6895,1.6895,1.6895,1.6895,1.6895,1.6895,1.6895,1.6895,1.6895,1.6895,1.6895,1.6895,1.6895,1.6895,1.6895,1.6895,1.6895,1.6895,1.6895,1.6895,1.6895,1.6895,1.6895,1.6895,1.6895,1.6894,1.6894,1.6894,1.6893,1.6893,1.6892,1.6892,1.6891,1.6889,1.6888,1.6886,1.6883,1.688,1.6876,1.6871,1.6865,1.6857,1.6846,1.6834,1.6818,1.6798,1.6773,1.6741,1.6702,1.6652,1.6589,1.651,1.6411,1.6286,1.6129,1.5932,1.5683,1.5371,1.4978,1.4484,1.3863,1.3081,1.2099,1.3081,1.3863,1.4484,1.4978,1.5371,1.5683,1.5932,1.6129,1.6286,1.6411,1.651,1.6589,1.6652,1.6702,1.6741,1.6773,1.6798,1.6818,1.6834,1.6846,1.6857,1.6865,2
15.179,15.179,15.179,15.179,15.179,15.179,15.179,15.179,15.179,15.179,15.179,15.179,15.179,15.179,15.179,15.179,15.179,15.179,15.178,15.178,15.178,15.178,15.178,15.178,15.178,15.178,15.178,15.178,15.178,15.177,15.177,15.177,15.176,15.176,15.176,15.175,15.174,15.173,15.173,15.171,15.17,15.169,15.167,15.165,15.162,15.159,15.156,15.152,15.147,15.142,15.135,15.128,15.119,15.108,15.096,15.081,15.063,15.043,15.019,14.991,14.958,14.919,14.873,14.819,14.755,14.68,14.592,14.488,14.366,14.222,14.053,13.854,13.62,13.344,13.02,12.638,12.189,11.66,11.038,11.66,12.189,12.638,13.02,13.344,13.62,13.854,14.053,14.222,14.366,14.488,14.592,14.68,14.755,14.819,14.873,14.919,14.958,14.991,15.019,15.043,2
83.119,83.119,83.119,83.119,83.119,83.119,83.119,83.119,83.119,83.12,83.12,83.12,83.12,83.12,83.12,83.12,83.12,83.12,83.12,83.121,83.121,83.121,83.122,83.122,83.123,83.123,83.124,83.125,83.127,83.128,83.13,83.132,83.135,83.139,83.143,83.148,83.155,83.162,83.172,83.184,83.198,83.215,83.236,83.262,83.293,83.331,83.378,83.435,83.505,83.59,83.693,83.82,83.974,84.163,84.393,84.673,85.016,85.434,85.944,86.566,87.326,88.253,89.384,90.765,92.449,94.506,97.015,100.08,103.81,108.38,113.94,120.73,113.94,108.38,103.81,100.08,97.015,94.506,92.449,90.765,89.384,88.253,87.326,86.566,85.944,85.434,85.016,84.673,84.393,84.163,83.974,83.82,83.693,83.59,83.505,83.435,83.378,83.331,83.293,83.262,1
105.11,105.11,105.11,105.11,105.11,105.11,105.11,105.11,105.11,105.11,105.11,105.11,105.11,105.11,105.11,105.11,105.11,105.11,105.11,105.11,105.11,105.11,105.11,105.11,105.11,105.1,105.1,105.1,105.1,105.1,105.1,105.09,105.09,105.08,105.08,105.07,105.06,105.05,105.03,105.02,105,104.97,104.94,104.9,104.85,104.79,104.72,104.63,104.52,104.39,104.22,104.02,103.77,103.47,103.1,102.64,102.07,101.38,100.53,99.489,98.209,96.636,94.706,92.336,89.426,85.853,81.466,76.079,69.465,61.345,69.465,76.079,81.466,85.853,89.426,92.336,94.706,96.636,98.209,99.489,100.53,101.38,102.07,102.64,103.1,103.47,103.77,104.02,104.22,104.39,104.52,104.63,104.72,104.79,104.85,104.9,104.94,104.97,105,105.02,2
3.6489,3.6489,3.6489,3.6489,3.6489,3.6488,3.6488,3.6488,3.6488,3.6488,3.6487,3.6487,3.6486,3.6485,3.6485,3.6483,3.6482,3.648,3.6478,3.6475,3.6471,3.6467,3.6461,3.6454,3.6445,3.6434,3.642,3.6403,3.6381,3.6353,3.6319,3.6275,3.6221,3.6152,3.6066,3.5958,3.5823,3.5652,3.5439,3.5171,3.4834,3.4412,3.3881,3.3215,3.2379,3.133,3.0013,2.8359,2.6283,2.8359,3.0013,3.133,3.2379,3.3215,3.3881,3.4412,3.4834,3.5171,3.5439,3.5652,3.5823,3.5958,3.6066,3.6152,3.6221,3.6275,3.6319,3.6353,3.6381,3.6403,3.642,3.6434,3.6445,3.6454,3.6461,3.6467,3.6471,3.6475,3.6478,3.648,3.6482,3.6483,3.6485,3.6485,3.6486,3.6487,3.6487,3.6488,3.6488,3.6488,3.6488,3.6488,3.6489,3.6489,3.6489,3.6489,3.6489,3.6489,3.6489,3.6489,2
22995,23380,23840,24389,25043,25823,26753,27863,29186,30764,29186,27863,26753,25823,25043,24389,23840,23380,22995,22671,22400,22173,21982,21822,21688,21575,21481,21402,21336,21280,21234,21195,21162,21134,21111,21092,21076,21062,21051,21041,21033,21027,21021,21016,21012,21009,21006,21004,21002,21000,20999,20998,20997,20996,20995,20995,20994,20994,20993,20993,20993,20993,20993,20992,20992,20992,20992,20992,20992,20992,20992,20992,20992,20992,20992,20992,20992,20992,20992,20992,20992,20992,20992,20992,20992,20992,20992,20992,20992,20992,20992,20992,20992,20992,20992,20992,20992,20992,20992,20992,1
18.205,18.206,18.207,18.208,18.209,18.21,18.212,18.214,18.216,18.219,18.223,18.227,18.232,18.238,18.245,18.254,18.265,18.277,18.293,18.311,18.333,18.36,18.392,18.431,18.478,18.534,18.602,18.684,18.782,18.901,19.044,19.216,19.423,19.672,19.972,20.334,20.769,21.294,21.925,22.686,23.602,24.706,26.034,24.706,23.602,22.686,21.925,21.294,20.769,20.334,19.972,19.672,19.423,19.216,19.044,18.901,18.782,18.684,18.602,18.534,18.478,18.431,18.392,18.36,18.333,18.311,18.293,18.277,18.265,18.254,18.245,18.238,18.232,18.227,18.223,18.219,18.216,18.214,18.212,18.21,18.209,18.208,18.207,18.206,18.205,18.205,18.204,18.204,18.204,18.203,18.203,18.203,18.203,18.203,18.203,18.203,18.203,18.203,18.202,18.202,1
36.882,36.932,36.992,37.065,37.153,37.259,37.388,37.544,37.732,37.96,38.236,38.57,38.973,39.462,40.053,40.767,41.632,42.678,43.944,45.475,43.944,42.678,41.632,40.767,40.053,39.462,38.973,38.57,38.236,37.96,37.732,37.544,37.388,37.259,37.153,37.065,36.992,36.932,36.882,36.841,36.807,36.779,36.756,36.737,36.721,36.708,36.697,36.688,36.681,36.675,36.67,36.665,36.662,36.659,36.657,36.655,36.653,36.652,36.651,36.65,36.649,36.649,36.648,36.648,36.647,36.647,36.647,36.647,36.646,36.646,36.646,36.646,36.646,36.646,36.646,36.646,36.646,36.646,36.646,36.646,36.646,36.646,36.646,36.646,36.646,36.646,36.646,36.646,36.646,36.646,36.646,36.646,36.646,36.646,36.646,36.646,36.646,36.646,36.646,36.646,1
58.53,58.531,58.533,58.535,58.538,58.541,58.544,58.549,58.554,58.56,58.568,58.577,58.588,58.602,58.618,58.637,58.661,58.689,58.723,58.763,58.813,58.872,58.943,59.029,59.133,59.258,59.408,59.589,59.807,60.07,60.387,60.769,61.228,61.782,62.449,63.252,64.22,65.386,66.79,68.483,70.521,72.976,75.934,79.498,75.934,72.976,70.521,68.483,66.79,65.386,64.22,63.252,62.449,61.782,61.228,60.769,60.387,60.07,59.807,59.589,59.408,59.258,59.133,59.029,58.943,58.872,58.813,58.763,58.723,58.689,58.661,58.637,58.618,58.602,58.588,58.577,58.568,58.56,58.554,58.549,58.544,58.541,58.538,58.535,58.533,58.531,58.53,58.529,58.528,58.527,58.526,58.526,58.525,58.525,58.525,58.524,58.524,58.524,58.524,58.524,1
